id,name,alias,created_at,updated_at,model,group,is_popular,is_moderated,added_by_user_id,connector_ids/0,connector_ids/1,connector_ids/2,connector_ids/3,connector_ids/4,connector_ids/5,connector_ids/6,connector_ids/7,connector_ids/8,connector_ids/9,connector_ids/10,connector_ids/11
393,Volvo XC90 Recharge Plug-In Hybrid 2022,volvo_xc90_recharge_plug-in_hybrid_2022,2022-04-20T11:35:30.931+02:00,2022-04-20T11:38:12.403+02:00,XC90 Recharge Plug-In Hybrid 2022,Volvo,false,true,,4,7,16,17,15,18,,,,,,
394,Volvo XC60 Recharge Plug-in Hybrid 2020,volvo_xc60_recharge_plug-in_hybrid_2020,2022-04-20T11:35:30.932+02:00,2022-04-20T11:38:12.404+02:00,XC60 Recharge Plug-in Hybrid 2020,Volvo,false,true,,4,7,16,17,15,18,,,,,,
428,Fonz Moto Arthur,fonz_moto_arthur,2022-04-20T11:35:30.972+02:00,2022-04-20T11:38:12.431+02:00,Arthur,Fonz Moto,false,true,,18,16,17,,,,,,,,,
429,Fonz Moto X1,fonz_moto_x1,2022-04-20T11:35:30.974+02:00,2022-04-20T11:38:12.432+02:00,X1,Fonz Moto,false,true,,18,17,16,7,,,,,,,,
431,Citroën e-SpaceTourer,citroën_e-spacetourer,2022-04-20T11:35:30.976+02:00,2022-04-20T11:38:12.433+02:00,e-SpaceTourer,Citroën,false,true,,7,16,2,17,18,,,,,,,
433,Peugeot 508 SW PSE Plug-In Hybrid,peugeot_508_sw_pse_plug-in_hybrid,2022-04-20T11:35:30.978+02:00,2022-04-20T11:38:12.435+02:00,508 SW PSE Plug-In Hybrid,Peugeot,false,true,,7,16,17,15,18,,,,,,,
434,Skywell ET5,skywell_et5,2022-04-20T11:35:30.979+02:00,2022-04-20T11:38:12.435+02:00,ET5,Skywell,false,true,,7,16,2,17,18,,,,,,,
435,Porsche Taycan 2022,porsche_taycan_2022,2022-04-20T11:35:30.980+02:00,2022-04-20T11:38:12.436+02:00,Taycan 2022,Porsche,false,true,,4,7,16,2,17,15,18,,,,,
437,Hozon Nezha U,hozon_nezha_u,2022-04-20T11:35:30.983+02:00,2022-04-20T11:38:12.438+02:00,Nezha U,Hozon,false,true,,7,16,2,17,18,,,,,,,
438,Hozon Nezha N01,hozon_nezha_n01,2022-04-20T11:35:30.984+02:00,2022-04-20T11:38:12.439+02:00,Nezha N01,Hozon,false,true,,7,16,2,17,18,,,,,,,
440,BMW i4 M50 2021,bmw_i4_m50_2021,2022-04-20T11:35:30.986+02:00,2022-04-20T11:38:12.442+02:00,i4 M50 2021,BMW,false,true,,7,16,2,17,18,,,,,,,
444,Mercedes EQB 300,mercedes_eqb_300,2022-04-20T11:35:30.991+02:00,2022-04-20T11:38:12.446+02:00,EQB 300,Mercedes,false,true,,7,16,2,17,18,,,,,,,
445,Mercedes EQB 350,mercedes_eqb_350,2022-04-20T11:35:30.993+02:00,2022-04-20T11:38:12.447+02:00,EQB 350,Mercedes,false,true,,7,16,2,17,18,,,,,,,
446,Ford Mustang Mach-E 2022,ford_mustang_mach-e_2022,2022-04-20T11:35:30.994+02:00,2022-04-20T11:38:12.448+02:00,Mustang Mach-E 2022,Ford,false,true,,2,17,16,7,,,,,,,,
447,BYD Song Pro DM-i,byd_song_pro_dm-i,2022-04-20T11:35:30.995+02:00,2022-04-20T11:38:12.449+02:00,Song Pro DM-i,BYD,false,true,,7,16,17,15,18,,,,,,,
449,Audi e-tron S 2022,audi_e-tron_s_2022,2022-04-20T11:35:30.998+02:00,2022-04-20T11:38:12.451+02:00,e-tron S 2022,Audi,false,true,,2,17,7,,,,,,,,,
450,Audi e-tron S Sportback 2022,audi_e-tron_s_sportback_2022,2022-04-20T11:35:30.999+02:00,2022-04-20T11:38:12.452+02:00,e-tron S Sportback 2022,Audi,false,true,,2,17,7,,,,,,,,,
451,BMW iX3 2022,bmw_ix3_2022,2022-04-20T11:35:31.000+02:00,2022-04-20T11:38:12.453+02:00,iX3 2022,BMW,false,true,,7,16,2,17,15,18,,,,,,
453,Mercedes S580 Plug-In Hybrid,mercedes_s580_plug-in_hybrid,2022-04-20T11:35:31.003+02:00,2022-04-20T11:38:12.454+02:00,S580 Plug-In Hybrid,Mercedes,false,true,,17,16,7,,,,,,,,,
455,Volkswagen e-Up! 2022,volkswagen_e-up!_2022,2022-04-20T11:35:31.006+02:00,2022-04-20T11:38:12.456+02:00,e-Up! 2022,Volkswagen,false,true,,4,7,16,2,17,18,,,,,,
17,Honda Accord Plug-In,honda_accord_plug-in,2022-04-20T11:35:30.153+02:00,2022-04-20T11:38:12.008+02:00,Accord Plug-In Hybrid,Honda,false,true,,4,7,16,17,15,18,,,,,,
19,Chevrolet Spark EV,chevrolet_spark_ev,2022-04-20T11:35:30.156+02:00,2022-04-20T11:38:12.010+02:00,Spark EV,Chevrolet,false,true,,4,7,16,2,17,15,18,,,,,
20,BMW i3,bmw_i3,2022-04-20T11:35:30.158+02:00,2022-04-20T11:38:12.011+02:00,i3,BMW,false,true,,4,7,16,2,17,15,18,,,,,
21,BMW i8,bmw_i8,2022-04-20T11:35:30.160+02:00,2022-04-20T11:38:12.012+02:00,i8,BMW,false,true,,9,4,7,16,2,17,15,18,,,,
22,Fiat 500e,fiat_500e,2022-04-20T11:35:30.161+02:00,2022-04-20T11:38:12.013+02:00,500e,Fiat,false,true,,4,7,16,17,15,18,,,,,,
23,Porsche Panamera S E-Hybrid,porsche_panamera_s_e-hybrid,2022-04-20T11:35:30.163+02:00,2022-04-20T11:38:12.014+02:00,Panamera S E-Hybrid,Porsche,false,true,,4,7,16,17,15,18,,,,,,
24,e-Golf,e-golf,2022-04-20T11:35:30.164+02:00,2022-04-20T11:38:12.015+02:00,e-Golf,Volkswagen,false,true,,4,7,16,2,17,15,18,,,,,
25,Zero S,zero_s,2022-04-20T11:35:30.165+02:00,2022-04-20T11:38:12.016+02:00,S,Zero Motorcycles,false,true,,4,7,17,15,18,,,,,,,
26,Zero DS,zero_ds,2022-04-20T11:35:30.167+02:00,2022-04-20T11:38:12.017+02:00,DS,Zero Motorcycles,false,true,,4,7,17,15,18,,,,,,,
27,Lightning LS-218,lightning_ls-218,2022-04-20T11:35:30.168+02:00,2022-04-20T11:38:12.018+02:00,LS-218,Lightning,false,true,,4,16,2,17,15,18,,,,,,
28,Mercedes B250e,mercedes_b250e,2022-04-20T11:35:30.169+02:00,2022-04-20T11:38:12.019+02:00,B250e,Mercedes,false,true,,18,17,16,7,,,,,,,,
29,Kia Soul EV,kia_soul_ev,2022-04-20T11:35:30.171+02:00,2022-04-20T11:38:12.020+02:00,Soul EV,Kia,false,true,,4,3,17,15,18,,,,,,,
30,Opel Ampera,opel_ampera,2022-04-20T11:35:30.172+02:00,2022-04-20T11:38:12.022+02:00,Ampera,Opel,false,true,,2,17,4,7,,,,,,,,
31,Th!nk City,th!nk_city,2022-04-20T11:35:30.174+02:00,2022-04-20T11:38:12.023+02:00,Th!nk City,Think Global,false,true,,17,4,7,,,,,,,,,
32,ZOE,zoe,2022-04-20T11:35:30.177+02:00,2022-04-20T11:38:12.024+02:00,Zoe,Renault,false,true,,4,7,16,2,17,18,,,,,,
33,Fluence Z.E.,fluence_z.e.,2022-04-20T11:35:30.178+02:00,2022-04-20T11:38:12.025+02:00,Fluence Z.E.,Renault,false,true,,17,4,7,,,,,,,,,
34,Kangoo Z.E.,kangoo_z.e.,2022-04-20T11:35:30.179+02:00,2022-04-20T11:38:12.027+02:00,Kangoo Z.E.,Renault,false,true,,17,4,7,,,,,,,,,
35,Twizy,twizy,2022-04-20T11:35:30.181+02:00,2022-04-20T11:38:12.027+02:00,Twizy,Renault,false,true,,2,17,4,7,,,,,,,,
36,BYD e6,byd_e6,2022-04-20T11:35:30.182+02:00,2022-04-20T11:38:12.028+02:00,e6,BYD,false,true,,9,4,14,7,3,2,17,15,18,,,
37,C-Zero,c-zero,2022-04-20T11:35:30.183+02:00,2022-04-20T11:38:12.029+02:00,C-Zero,Citroën,false,true,,17,3,4,7,,,,,,,,
38,Outlander Plug-In Hybrid,outlander_plug-in_hybrid,2022-04-20T11:35:30.185+02:00,2022-04-20T11:38:12.030+02:00,Outlander Plug-In Hybrid,Mitsubishi,false,true,,4,7,3,16,17,15,18,,,,,
39,e-up!,e-up!,2022-04-20T11:35:30.186+02:00,2022-04-20T11:38:12.031+02:00,e-up!,Volkswagen,false,true,,2,17,4,7,,,,,,,,
40,Porsche Cayenne S E-Hybrid,porsche_cayenne_s_e-hybrid,2022-04-20T11:35:30.187+02:00,2022-04-20T11:38:12.032+02:00,Cayenne S E-Hybrid,Porsche,false,true,,4,7,16,17,15,18,,,,,,
42,Golf GTE,golf_gte,2022-04-20T11:35:30.191+02:00,2022-04-20T11:38:12.034+02:00,Golf GTE,Volkswagen,false,true,,11,17,16,7,,,,,,,,
425,Mercedes EQS 450+,mercedes_eqs_450+,2022-04-20T11:35:30.969+02:00,2022-04-20T11:38:12.429+02:00,EQS 450+,Mercedes,false,true,,7,16,2,17,18,,,,,,,
41,S550 Plug-In Hybrid,s550_plug-in_hybrid,2022-04-20T11:35:30.190+02:00,2022-04-20T11:38:12.033+02:00,S550 Plug-In Hybrid,Mercedes,false,true,,4,7,16,17,15,18,,,,,,
43,X5 xDrive40e Plug-In Hybrid,x5_xdrive40e_plug-in_hybrid,2022-04-20T11:35:30.192+02:00,2022-04-20T11:38:12.035+02:00,X5 xDrive40e Plug-In Hybrid,BMW,false,true,,4,7,16,17,15,18,,,,,,
44,A3 Sportback e-tron,a3_sportback_e-tron,2022-04-20T11:35:30.194+02:00,2022-04-20T11:38:12.036+02:00,A3 Sportback e-tron,Audi,false,true,,4,7,16,17,15,18,,,,,,
45,xC90 Recharge Plug-In Hybrid,xc90_recharge_plug-in_hybrid,2022-04-20T11:35:30.195+02:00,2022-04-20T11:38:12.037+02:00,XC90 Recharge Plug-In Hybrid,Volvo,false,true,,4,7,16,17,15,18,,,,,,
46,Tesla Model X,tesla_model_x,2022-04-20T11:35:30.196+02:00,2022-04-20T11:38:12.038+02:00,Model X,Tesla,false,true,,9,7,16,2,1,17,18,1,,,,
47,Nissan e-NV200,nissan_e-nv200,2022-04-20T11:35:30.198+02:00,2022-04-20T11:38:12.039+02:00,e-NV200,Nissan,false,true,,9,4,7,3,16,17,15,18,,,,
48,Chevrolet Volt Gen2,chevrolet_volt_gen2,2022-04-20T11:35:30.199+02:00,2022-04-20T11:38:12.040+02:00,Volt Gen2,Chevrolet,false,true,,9,4,7,16,17,15,18,,,,,
49,Nissan LEAF 2016,nissan_leaf_2016,2022-04-20T11:35:30.200+02:00,2022-04-20T11:38:12.041+02:00,LEAF 2016,Nissan,false,true,,9,4,7,3,16,17,15,18,,,,
50,Volkswagen Passat GTE Plug-In Hybrid,volkswagen_passat_gte_plug-in_hybrid,2022-04-20T11:35:30.202+02:00,2022-04-20T11:38:12.042+02:00,Passat GTE Plug-In Hybrid,Volkswagen,false,true,,18,17,16,7,,,,,,,,
51,BMW 330e Plug-In Hybrid,bmw_330e_plug-in_hybrid,2022-04-20T11:35:30.203+02:00,2022-04-20T11:38:12.043+02:00,330e Plug-In Hybrid,BMW,false,true,,4,7,16,17,15,18,,,,,,
52,GLE 550e,gle_550e,2022-04-20T11:35:30.204+02:00,2022-04-20T11:38:12.044+02:00,GLE 550e Plug-In Hybrid,Mercedes,false,true,,4,7,16,17,15,18,,,,,,
53,Mercedes C350e Plug-in Hybrid,mercedes_c350e_plug-in_hybrid,2022-04-20T11:35:30.205+02:00,2022-04-20T11:38:12.045+02:00,C350e Plug-in Hybrid,Mercedes,false,true,,4,7,16,17,15,18,,,,,,
54,BMW 740e Plug-In Hybrid,bmw_740e_plug-in_hybrid,2022-04-20T11:35:30.207+02:00,2022-04-20T11:38:12.046+02:00,740e Plug-In Hybrid,BMW,false,true,,15,4,,,,,,,,,,
55,Chevrolet Bolt EV,chevrolet_bolt_ev,2022-04-20T11:35:30.208+02:00,2022-04-20T11:38:12.047+02:00,Bolt EV,Chevrolet,false,true,,4,7,16,2,17,15,18,,,,,
56,Volvo V60 Recharge Plug-In Hybrid,volvo_v60_recharge_plug-in_hybrid,2022-04-20T11:35:30.209+02:00,2022-04-20T11:38:12.048+02:00,V60 Recharge Plug-In Hybrid,Volvo,false,true,,4,7,16,17,15,18,,,,,,
57,Kia Optima Plug-In Hybrid,kia_optima_plug-in_hybrid,2022-04-20T11:35:30.210+02:00,2022-04-20T11:38:12.049+02:00,Optima Plug-In Hybrid,Kia,false,true,,4,7,16,17,15,,,,,,,
58,Hyundai Ioniq Electric,hyundai_ioniq_electric,2022-04-20T11:35:30.212+02:00,2022-04-20T11:38:12.050+02:00,Ioniq Electric,Hyundai,false,true,,4,7,16,2,17,15,18,,,,,
59,Ford Focus Electric 2017,ford_focus_electric_2017,2022-04-20T11:35:30.214+02:00,2022-04-20T11:38:12.051+02:00,Focus Electric 2017,Ford,false,true,,4,7,16,2,17,15,18,,,,,
60,BMW 530e Plug-In Hybrid,bmw_530e_plug-in_hybrid,2022-04-20T11:35:30.215+02:00,2022-04-20T11:38:12.051+02:00,530e Plug-In Hybrid,BMW,false,true,,4,7,16,17,15,18,,,,,,
61,Volvo S90 Recharge Plug-In Hybrid,volvo_s90_recharge_plug-in_hybrid,2022-04-20T11:35:30.217+02:00,2022-04-20T11:38:12.052+02:00,S90 Recharge Plug-In Hybrid,Volvo,false,true,,4,7,16,17,15,18,,,,,,
62,Mini Cooper Countryman Plug-In Hybrid,mini_cooper_countryman_plug-in_hybrid,2022-04-20T11:35:30.218+02:00,2022-04-20T11:38:12.053+02:00,Countryman Plug-In Hybrid,Mini,false,true,,4,7,16,17,15,18,,,,,,
63,e-Golf 2017,e-golf_2017,2022-04-20T11:35:30.221+02:00,2022-04-20T11:38:12.055+02:00,e-Golf 2017,Volkswagen,false,true,,4,7,16,2,17,15,18,,,,,
64,Soul EV 2018,soul_ev_2018,2022-04-20T11:35:30.222+02:00,2022-04-20T11:38:12.056+02:00,Soul EV 2018,Kia,false,true,,4,3,17,15,18,,,,,,,
65,Niro Plug-In Hybrid 2018,niro_plug-in_hybrid_2018,2022-04-20T11:35:30.223+02:00,2022-04-20T11:38:12.057+02:00,Niro Plug-In Hybrid 2018,Kia,false,true,,4,7,16,17,15,18,,,,,,
66,Nissan LEAF 2017,nissan_leaf_2017,2022-04-20T11:35:30.225+02:00,2022-04-20T11:38:12.058+02:00,LEAF 2017,Nissan,false,true,,9,4,7,3,16,17,15,18,,,,
67,Nissan LEAF 2018,nissan_leaf_2018,2022-04-20T11:35:30.226+02:00,2022-04-20T11:38:12.059+02:00,LEAF 2018,Nissan,false,true,,9,4,7,3,16,17,15,18,,,,
68,BMW 225xe Plug-In Hybrid,bmw_225xe_plug-in_hybrid,2022-04-20T11:35:30.227+02:00,2022-04-20T11:38:12.060+02:00,225xe Plug-In Hybrid,BMW,false,true,,4,7,16,17,15,18,,,,,,
69,Peugeot iOn,peugeot_ion,2022-04-20T11:35:30.229+02:00,2022-04-20T11:38:12.061+02:00,iOn,Peugeot,false,true,,4,7,3,16,17,15,18,,,,,
70,Ioniq Plug-In Hybrid,ioniq_plug-in_hybrid,2022-04-20T11:35:30.230+02:00,2022-04-20T11:38:12.062+02:00,Ioniq Plug-In Hybrid,Hyundai,false,true,,4,7,16,17,15,18,,,,,,
71,Ford Focus Electric 2018,ford_focus_electric_2018,2022-04-20T11:35:30.231+02:00,2022-04-20T11:38:12.063+02:00,Focus Electric 2018,Ford,false,true,,4,7,16,2,17,15,18,,,,,
73,Volvo XC60 Recharge Plug-in Hybrid,volvo_xc60_recharge_plug-in_hybrid,2022-04-20T11:35:30.234+02:00,2022-04-20T11:38:12.065+02:00,XC60 Recharge Plug-in Hybrid,Volvo,false,true,,4,7,16,17,15,18,,,,,,
74,Jaguar I-PACE,jaguar_i-pace,2022-04-20T11:35:30.235+02:00,2022-04-20T11:38:12.065+02:00,I-PACE,Jaguar,false,true,,4,7,16,2,17,15,18,,,,,
76,Volvo V90 Plug-In Hybrid,volvo_v90_plug-in_hybrid,2022-04-20T11:35:30.238+02:00,2022-04-20T11:38:12.067+02:00,V90 Plug-In Hybrid,Volvo,false,true,,4,7,16,17,15,18,,,,,,
78,Other,other,2022-04-20T11:35:30.241+02:00,2022-04-20T11:38:12.069+02:00,Other,Other,false,true,,11,9,4,14,7,3,16,2,8,17,15,18
139,Volkswagen e-Golf 2019,volkswagen_e-golf_2019,2022-04-20T11:35:30.338+02:00,2022-04-20T11:38:12.125+02:00,e-Golf 2019,Volkswagen,false,true,,4,7,16,2,17,15,18,,,,,
265,Land Rover Discovery Sport Plug-In Hybrid 2021,land_rover_discovery_sport_plug-in_hybrid_2021,2022-04-20T11:35:30.527+02:00,2022-04-20T11:38:12.256+02:00,Discovery Sport Plug-In Hybrid 2021,Land Rover,false,true,,18,17,16,7,,,,,,,,
302,Cupra Formentor Plug-In Hybrid,cupra_formentor_plug-in_hybrid,2022-04-20T11:35:30.820+02:00,2022-04-20T11:38:12.295+02:00,Formentor Plug-In Hybrid,Cupra,false,true,,7,16,17,15,18,,,,,,,
72,BMW i3 2018,bmw_i3_2018,2022-04-20T11:35:30.233+02:00,2022-04-20T11:38:12.064+02:00,i3 2018,BMW,false,true,,4,7,16,2,17,15,18,,,,,
75,Hyundai Kona Electric 2019,hyundai_kona_electric_2019,2022-04-20T11:35:30.237+02:00,2022-04-20T11:38:12.066+02:00,Kona Electric 2019,Hyundai,false,true,,4,7,16,2,17,15,18,,,,,
77,Nissan LEAF 2019,nissan_leaf_2019,2022-04-20T11:35:30.239+02:00,2022-04-20T11:38:12.068+02:00,LEAF 2019,Nissan,false,true,,9,7,3,16,17,15,18,,,,,
89,Mercedes E350e,mercedes_e350e,2022-04-20T11:35:30.257+02:00,2022-04-20T11:38:12.079+02:00,E350e,Mercedes,false,true,,15,18,12,,,,,,,,,
137,Harley Davidson LiveWire,harley_davidson_livewire,2022-04-20T11:35:30.330+02:00,2022-04-20T11:38:12.124+02:00,LiveWire,Harley Davidson,false,true,,11,4,14,16,2,17,15,18,,,,
178,Porsche Panamera 4 E-Hybrid 2018,porsche_panamera_4_e-hybrid_2018,2022-04-20T11:35:30.400+02:00,2022-04-20T11:38:12.162+02:00,Panamera 4 E-Hybrid 2018,Porsche,false,true,,4,7,16,17,15,18,,,,,,
180,Porsche Panamera 4 E-Hybrid 2020,porsche_panamera_4_e-hybrid_2020,2022-04-20T11:35:30.404+02:00,2022-04-20T11:38:12.165+02:00,Panamera 4 E-Hybrid 2020,Porsche,false,true,,4,7,16,17,15,18,,,,,,
260,Hyundai Tucson Plug-In Hybrid 2022,hyundai_tucson_plug-in_hybrid_2022,2022-04-20T11:35:30.521+02:00,2022-04-20T11:38:12.252+02:00,Tucson Plug-In Hybrid 2022,Hyundai,false,true,,4,7,16,17,15,18,,,,,,
341,BMW i4 eDrive40 2022,bmw_i4_edrive40_2022,2022-04-20T11:35:30.870+02:00,2022-04-20T11:38:12.336+02:00,i4 eDrive40 2022,BMW,false,true,,4,7,16,2,17,15,18,,,,,
343,Hyundai Santa Fe Plug-In Hybrid 2022,hyundai_santa_fe_plug-in_hybrid_2022,2022-04-20T11:35:30.873+02:00,2022-04-20T11:38:12.338+02:00,Santa Fe Plug-In Hybrid 2022,Hyundai,false,true,,18,17,16,7,,,,,,,,
382,Zero Motorcycles FXE,zero_motorcycles_fxe,2022-04-20T11:35:30.918+02:00,2022-04-20T11:38:12.393+02:00,Zero Motorcycles FXE,Zero Motorcycles,false,true,,18,17,16,7,,,,,,,,
423,Mercedes EQA 300,mercedes_eqa_300,2022-04-20T11:35:30.966+02:00,2022-04-20T11:38:12.427+02:00,EQA 300,Mercedes,false,true,,7,16,2,17,18,,,,,,,
427,Geely Geometry A,geely_geometry_a,2022-04-20T11:35:30.971+02:00,2022-04-20T11:38:12.430+02:00,Geometry A,Geely,false,true,,7,16,2,17,18,,,,,,,
430,Fonz Moto NKD,fonz_moto_nkd,2022-04-20T11:35:30.975+02:00,2022-04-20T11:38:12.432+02:00,NKD,Fonz Moto,false,true,,18,7,16,17,,,,,,,,
432,Peugeot 508 PSE Plug-In Hybrid,peugeot_508_pse_plug-in_hybrid,2022-04-20T11:35:30.977+02:00,2022-04-20T11:38:12.434+02:00,508 PSE Plug-In Hybrid,Peugeot,false,true,,7,16,17,15,18,,,,,,,
436,Opel Vivaro-e,opel_vivaro-e,2022-04-20T11:35:30.981+02:00,2022-04-20T11:38:12.437+02:00,Vivaro-e,Opel,false,true,,7,16,2,17,18,,,,,,,
439,Cupra Born,cupra_born,2022-04-20T11:35:30.985+02:00,2022-04-20T11:38:12.440+02:00,Born,Cupra,false,true,,7,16,2,17,18,,,,,,,
441,BMW i4 M50 2022,bmw_i4_m50_2022,2022-04-20T11:35:30.987+02:00,2022-04-20T11:38:12.443+02:00,i4 M50 2022,BMW,false,true,,7,16,2,17,18,,,,,,,
442,Land Rover Defender Plug-In Hybrid 2020,land_rover_defender_plug-in_hybrid_2020,2022-04-20T11:35:30.988+02:00,2022-04-20T11:38:12.445+02:00,Defender Plug-In Hybrid 2020,Land Rover,false,true,,7,16,17,15,18,,,,,,,
448,Toyota RAV4 Prime 2022,toyota_rav4_prime_2022,2022-04-20T11:35:30.996+02:00,2022-04-20T11:38:12.450+02:00,RAV4 Prime 2022,Toyota,false,true,,18,17,16,7,,,,,,,,
452,BMW CE 04,bmw_ce_04,2022-04-20T11:35:31.002+02:00,2022-04-20T11:38:12.453+02:00,CE 04,BMW,false,true,,15,4,7,,,,,,,,,
454,Volkswagen e-Up! 2021,volkswagen_e-up!_2021,2022-04-20T11:35:31.004+02:00,2022-04-20T11:38:12.455+02:00,e-Up! 2021,Volkswagen,false,true,,4,7,16,2,17,18,,,,,,
